,datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source
264,2021-09-26,1632632400,83.1,48.9,66.9,81.6,48.9,66.6,48.6,55.1,0.0,0.0,0.0,,0.0,0.0,28.5,16.0,193.9,1015.3,0.0,9.9,213.1,18.2,8.0,,06:50:14,1632657014,18:48:41,1632700121,0.68,Clear,Clear conditions throughout the day.,clear-day,"['74466653944', 'KTAZ', 'KSPI', 'MASI2', 'KAAA', '72439093822', 'D3458', '74467204862']",obs
265,2022-09-26,1664164800,66.7,51.2,58.9,66.7,51.2,58.9,43.5,59.2,0.0,0.0,0.0,,0.0,0.0,34.7,20.3,280.6,1011.7,45.7,9.9,41.7,3.5,3.0,10.0,07:36:02,1664192162,19:35:08,1664235308,0.03,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72435653866', 'KEYE', 'KIND', '72438093819', '72438453842', 'F9086', '72057500173']",obs
266,2022-09-12,1662955200,73.1,61.1,67.0,73.1,61.1,67.0,55.6,68.8,0.0,0.0,0.0,,0.0,0.0,19.7,13.7,249.8,1013.0,59.9,9.9,222.4,19.6,8.0,10.0,07:18:38,1662981518,19:52:17,1663026737,0.57,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['72422093820', 'KLEX', 'KFFT', 'AV666', '72423353841', 'C3512', '99999963838']",obs
267,2023-09-10,1694318400,78.6,57.6,67.7,78.6,57.6,67.7,57.6,72.2,0.0,0.0,0.0,,0.0,0.0,10.3,7.8,8.5,1019.9,29.7,9.3,78.8,6.8,6.0,10.0,07:20:48,1694344848,20:01:50,1694390510,0.85,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"['72435653866', 'KEYE', 'KIND', '72438093819', '72438453842', 'F9086', '72057500173']",obs
268,2022-10-01,1664600400,74.0,41.0,57.2,74.0,39.1,56.7,43.4,65.0,0.0,0.0,0.0,,0.0,0.0,19.6,12.7,27.8,1021.7,0.1,9.7,231.0,19.9,8.0,10.0,06:54:50,1664625290,18:40:57,1664667657,0.21,Clear,Clear conditions throughout the day.,clear-day,"['74466653944', 'KTAZ', 'KSPI', 'MASI2', 'KAAA', '72439093822', 'D3458', '74467204862']",obs
269,2020-10-01,1601528400,62.9,43.2,52.0,62.9,39.7,50.5,41.5,69.3,0.011,100.0,4.17,['rain'],0.0,0.0,29.8,18.1,295.9,1018.9,35.5,9.9,174.7,14.9,7.0,,06:55:17,1601553317,18:40:09,1601595609,0.5,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"['74466653944', 'KTAZ', 'KSPI', 'MASI2', 'KAAA', '72439093822', 'D3458', '74467204862']",obs
270,2023-10-07,1696651200,61.1,44.1,51.9,61.1,41.8,51.2,36.2,56.9,0.0,0.0,0.0,,0.0,0.0,31.6,14.9,297.9,1019.1,24.6,9.9,168.8,14.8,7.0,10.0,07:40:31,1696678831,19:13:41,1696720421,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72422093820', 'KLEX', 'AV666', 'KFFT', '72423353841', '99999963838']",obs
271,2019-10-13,1570942800,68.0,41.0,54.3,68.0,37.9,53.9,38.3,57.6,0.0,0.0,0.0,,0.0,0.0,20.8,12.8,251.6,1013.8,0.0,9.3,92.5,7.9,6.0,,07:15:37,1570968937,18:33:43,1571009623,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72445803963', 'KJEF', '72442013997', 'C8078', 'KVIH', '72445003945', 'KCOU', 'ASLM7']",obs
272,2021-10-17,1634446800,71.9,38.9,53.5,71.9,36.8,53.3,39.4,65.0,0.0,0.0,0.0,,0.0,0.0,,8.1,199.4,1022.8,0.0,9.1,164.0,14.3,6.0,,07:20:06,1634473206,18:27:17,1634513237,0.4,Clear,Clear conditions throughout the day.,clear-day,"['72445803963', 'D5315', 'KJEF', '72442013997', 'KVIH', '72445003945', 'KCOU', 'ASLM7']",obs
273,2019-10-11,1570766400,77.0,52.1,68.7,77.0,52.1,68.7,57.0,67.6,0.031,100.0,4.17,['rain'],0.0,0.0,34.4,20.7,208.5,1015.8,67.2,9.9,75.1,5.4,5.0,,07:44:11,1570794251,19:07:46,1570835266,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['F1969', '72422093820', 'KLEX', 'KFFT', '0786W', '72423353841', '99999963838', '72423513810']",obs
274,2023-10-02,1696222800,91.1,59.0,73.2,89.2,59.0,72.8,57.0,62.0,0.0,0.0,0.0,,0.0,0.0,11.4,5.8,126.6,1019.3,1.8,9.9,190.6,16.6,7.0,10.0,07:05:18,1696248318,18:50:19,1696290619,0.61,Clear,Clear conditions throughout the day.,clear-day,"['D5315', '72445803963', 'KJEF', '72442013997', 'KVIH', '72445003945', 'KCOU']",obs
275,2021-11-07,1636257600,60.2,27.0,41.2,60.2,27.0,40.9,29.7,69.6,0.0,0.0,0.0,,0.0,0.0,,4.7,161.2,1024.0,4.1,9.9,55.7,5.0,4.0,,06:59:38,1636286378,17:20:25,1636323625,0.1,Clear,Clear conditions throughout the day.,clear-day,"['KBKW', '72425003860', 'F6696', '72414013866', 'F7791', '72412003872', 'KCRW', 'KHTS', 'BEEW2']",obs
276,2022-12-06,1670302800,63.0,47.0,54.6,63.0,45.0,54.5,53.1,94.7,0.177,100.0,16.67,['rain'],0.0,0.0,25.5,9.1,185.6,1014.8,100.0,5.7,43.3,3.1,1.0,10.0,07:42:00,1670330520,17:19:10,1670365150,0.45,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"['72422093820', 'KLEX', 'KFFT', 'AV666', '0786W', 'F3150', '72423353841', '99999963838']",obs
277,2019-12-06,1575612000,48.7,26.1,38.5,44.7,23.2,33.0,29.5,70.3,0.0,0.0,0.0,,0.0,0.0,32.6,19.6,8.7,1023.7,43.4,9.5,97.8,8.5,5.0,,07:05:20,1575637520,16:33:41,1575671621,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['74466653944', 'KTAZ', 'KSPI', 'MASI2', 'KAAA', '72439093822', 'D3458', '74467204862']",obs
278,2019-12-02,1575262800,35.9,30.8,33.5,25.8,22.2,23.8,29.6,85.2,0.002,100.0,8.33,"['rain', 'snow']",0.0,0.0,29.9,19.4,299.2,1013.7,97.6,9.8,18.4,1.5,1.0,,07:47:27,1575290847,17:20:19,1575325219,0.2,"Snow, Rain, Overcast",Cloudy skies throughout the day with early morning snow or rain.,rain,"['72435653866', 'E1362', 'KEYE', 'KIND', '72438093819', '72438453842', 'AS046', 'AN200', '72057500173']",obs
279,2021-12-04,1638594000,56.9,37.2,46.4,56.9,37.2,46.4,35.3,66.9,0.0,0.0,0.0,,0.0,0.0,,8.0,19.6,1020.7,24.1,9.9,39.4,3.3,3.0,,07:27:53,1638620873,17:05:52,1638655552,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KBKW', '72425003860', 'F6696', '72414013866', '72412003872', 'KCRW', 'KHTS', 'BEEW2']",obs
280,2022-12-24,1671858000,15.1,0.0,6.8,1.2,-21.2,-10.7,-1.9,66.9,0.0,0.0,0.0,,0.0,0.4,33.3,18.3,239.2,1020.0,100.0,7.9,37.2,3.1,3.0,10.0,07:41:29,1671885689,17:11:05,1671919865,0.04,Overcast,Cloudy skies throughout the day.,cloudy,"['KBKW', '72425003860', 'F6696', '72414013866', '72412003872', 'KCRW', 'KHTS', 'BEEW2']",obs
281,2019-12-07,1575694800,47.9,29.0,37.9,47.0,23.9,33.7,27.8,67.6,0.0,0.0,0.0,,0.0,0.0,,10.3,60.3,1027.5,10.5,9.9,8.2,0.3,1.0,,07:42:36,1575722556,17:19:09,1575757149,0.36,Clear,Clear conditions throughout the day.,clear-day,"['72422093820', 'KLEX', 'KFFT', '0786W', '72423353841', '99999963838', '72423513810', 'C3512']",obs
282,2020-01-15,1579068000,58.1,41.1,52.4,58.1,32.7,50.3,47.2,83.4,0.0,0.0,0.0,,0.0,0.0,32.7,24.1,342.7,1018.7,54.4,8.4,73.2,6.3,3.0,,07:38:53,1579095533,17:40:12,1579131612,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs
283,2022-01-13,1642053600,74.2,38.4,53.6,74.2,37.0,52.8,33.5,52.3,0.0,0.0,0.0,,0.0,0.0,20.8,9.9,306.0,1021.7,3.5,9.9,154.5,13.3,6.0,10.0,07:28:28,1642080508,17:51:18,1642117878,0.36,Clear,Clear conditions throughout the day.,clear-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', 'EAUT2', '72254413958', 'D9418']",obs
284,2023-01-23,1674453600,60.1,38.1,47.5,60.1,35.7,45.7,36.2,66.6,0.0,0.0,0.0,,0.0,0.0,16.1,9.0,17.5,1023.3,0.0,9.9,188.5,16.2,7.0,10.0,07:00:18,1674478818,17:33:14,1674516794,0.06,Clear,Clear conditions throughout the day.,clear-day,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs
285,2022-01-11,1641880800,59.0,35.1,46.0,59.0,28.8,43.2,27.6,51.5,0.0,0.0,0.0,,0.0,0.0,19.7,14.3,30.3,1032.5,0.1,9.9,167.9,14.4,7.0,10.0,07:02:46,1641906166,17:23:00,1641943380,0.29,Clear,Clear conditions throughout the day.,clear-day,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', '1313W', '1311W']",obs
286,2020-01-23,1579759200,63.0,45.2,53.8,63.0,38.9,51.9,50.9,89.8,0.294,100.0,37.5,['rain'],0.0,0.0,32.2,13.5,97.6,1015.0,88.6,8.7,19.9,2.0,3.0,,07:00:22,1579784422,17:32:58,1579822378,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', 'E5825', '1311W']",obs
287,2022-01-27,1643263200,39.6,26.4,32.7,33.2,20.9,26.3,25.9,76.7,0.0,0.0,0.0,,0.0,0.0,17.0,12.2,303.2,1026.8,53.6,9.6,108.7,9.6,5.0,10.0,07:33:15,1643290395,17:52:57,1643327577,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72354013919', '72353013967', 'FTRO2', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs
288,2019-01-10,1547100000,59.3,42.4,51.6,59.3,42.4,51.5,32.4,50.1,0.0,0.0,0.0,,0.0,0.0,,7.9,131.5,1026.1,65.0,9.9,79.4,6.9,4.0,,07:28:37,1547126917,17:48:33,1547164113,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', 'EAUT2', '72254413958']",obs
289,2020-01-27,1580104800,61.7,45.2,53.8,61.7,45.2,53.8,49.5,86.3,0.0,0.0,0.0,,0.0,0.0,17.2,7.0,1.3,1016.3,88.8,7.8,88.4,7.6,4.0,,06:58:42,1580129922,17:36:31,1580168191,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72104600460', 'AV521', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs
290,2020-01-20,1579500000,43.3,30.0,35.9,38.1,22.2,29.8,19.9,52.9,0.0,0.0,0.0,,0.0,0.0,25.3,10.8,352.5,1032.5,1.2,9.9,164.8,14.2,6.0,,07:01:03,1579525263,17:22:34,1579562554,0.85,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs
291,2022-02-01,1643695200,62.3,52.3,58.0,62.3,52.3,58.0,54.3,87.6,0.169,100.0,25.0,['rain'],0.0,0.0,28.4,20.8,99.1,1014.5,78.6,8.6,34.2,3.0,2.0,10.0,06:55:44,1643720144,17:41:23,1643758883,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs
292,2020-02-27,1582783200,50.0,22.6,35.8,46.5,20.1,31.0,23.8,63.8,0.002,100.0,4.17,['rain'],0.0,0.0,29.2,14.4,276.2,1022.0,39.3,9.8,143.7,12.5,7.0,,06:58:40,1582808320,18:12:48,1582848768,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72456513920', 'KFOE', '72450803997', 'KTOP', 'TS790', 'F1237', '72456013996', 'KLWC']",obs
293,2020-02-04,1580796000,65.0,46.1,59.1,65.0,40.3,58.7,57.2,93.6,0.437,100.0,58.33,['rain'],0.0,0.0,20.8,13.6,212.9,1009.7,94.5,6.3,26.2,2.2,1.0,,07:05:28,1580821528,17:40:57,1580859657,0.35,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT']",obs
294,2020-02-09,1581228000,66.8,42.4,54.9,66.8,38.0,53.6,44.6,68.9,0.039,100.0,8.33,['rain'],0.0,0.0,27.9,18.2,157.0,1020.0,84.8,9.8,108.1,9.3,6.0,,07:01:07,1581253267,17:45:56,1581291956,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72340503930', 'SDNA4', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT']",obs
295,2019-02-13,1550037600,59.3,33.9,48.3,59.3,26.0,44.9,27.4,45.8,0.0,0.0,0.0,,0.0,0.0,41.3,26.8,189.5,1015.5,26.0,9.8,91.5,7.9,4.0,,07:18:57,1550063937,18:10:06,1550103006,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['F2084', '72354013919', '72353013967', 'FTRO2', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs
296,2019-03-25,1553490000,81.7,66.1,72.9,80.4,66.1,72.9,57.9,63.0,0.0,0.0,0.0,,0.0,0.0,21.1,11.1,24.3,1018.8,61.6,9.4,150.3,13.2,7.0,,07:28:49,1553516929,19:45:29,1553561129,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', '72254413958', 'D9418']",obs
297,2020-03-06,1583474400,64.6,34.5,48.8,64.6,29.8,46.5,20.7,35.9,0.0,0.0,0.0,,0.0,0.0,,10.6,95.8,1032.5,6.7,9.9,179.7,15.7,7.0,,06:52:22,1583499142,18:30:28,1583541028,0.4,Clear,Clear conditions throughout the day.,clear-day,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs
298,2019-03-19,1552971600,62.9,38.8,50.4,62.9,38.8,50.3,33.5,57.1,0.0,0.0,0.0,,0.0,0.0,,12.7,121.9,1027.3,6.7,9.9,246.1,21.3,8.0,,07:14:20,1552997660,19:19:55,1553041195,0.45,Clear,Clear conditions throughout the day.,clear-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT']",obs
299,2021-03-08,1615183200,70.0,34.8,52.6,70.0,34.8,52.3,32.7,53.4,0.0,0.0,0.0,,0.0,0.0,,12.7,176.4,1030.9,39.6,9.9,237.3,20.6,8.0,,06:28:42,1615206522,18:11:19,1615248679,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT']",obs
300,2020-03-25,1585112400,83.8,48.6,65.3,81.3,45.7,64.6,48.5,61.7,0.0,0.0,0.0,,0.0,0.0,30.6,21.8,182.3,1009.1,22.8,9.6,207.6,17.8,7.0,,07:25:42,1585139142,19:46:30,1585183590,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs
301,2023-03-15,1678856400,68.9,41.0,54.4,68.9,37.1,53.0,34.0,49.5,0.0,0.0,0.0,,0.0,0.0,16.1,11.1,62.0,1024.2,2.3,9.9,273.3,23.7,9.0,10.0,07:14:48,1678882488,19:13:00,1678925580,0.79,Clear,Clear conditions throughout the day.,clear-day,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', 'LSU01', '1311W']",obs
302,2019-03-15,1552626000,51.0,33.0,40.7,51.0,24.3,34.5,22.4,50.6,0.0,0.0,0.0,,0.0,0.0,30.3,18.9,303.3,1026.1,7.8,9.9,230.0,19.9,9.0,,07:34:13,1552653253,19:29:35,1552696175,0.31,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'KTOP', 'TS790', 'F1237', '72456013996', 'KLWC']",obs
303,2019-03-20,1553058000,70.8,36.3,53.8,70.8,36.3,53.8,31.9,50.0,0.0,0.0,0.0,,0.0,0.0,30.2,13.9,312.3,1022.3,13.0,9.9,236.4,20.5,9.0,,07:04:39,1553083479,19:12:12,1553127132,0.5,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'D5633', 'KJVW', '72235413927', 'KHKS', '72235003940', 'KJAN', 'CYSM6']",obs
304,2023-03-05,1677996000,78.1,47.2,61.9,78.1,42.2,60.6,44.6,58.2,0.0,0.0,0.0,,0.0,0.0,36.5,26.8,183.9,1011.4,28.2,9.9,184.3,15.8,8.0,10.0,06:54:44,1678020884,18:28:59,1678062539,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs
305,2022-03-02,1646200800,79.0,42.0,60.5,79.0,38.4,59.7,29.9,35.7,0.0,0.0,0.0,,0.0,0.0,17.7,10.2,233.1,1020.9,6.7,9.9,143.7,12.4,7.0,10.0,06:36:55,1646224615,18:06:00,1646265960,0.0,Clear,Clear conditions throughout the day.,clear-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'UAPA4', 'E9770', 'KLIT']",obs
306,2021-03-08,1615183200,69.4,40.4,55.2,69.4,34.4,53.0,33.2,44.7,0.0,0.0,0.0,,0.0,0.0,33.3,23.1,177.8,1025.1,31.7,9.9,230.9,19.9,8.0,,06:49:59,1615207799,18:32:01,1615249921,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs
307,2021-03-20,1616216400,62.8,48.9,54.6,62.8,45.1,53.7,42.7,65.1,0.0,0.0,0.0,,0.0,0.0,15.2,8.6,9.5,1025.2,94.7,9.9,122.4,10.5,5.0,,07:08:06,1616242086,19:16:30,1616285790,0.24,Overcast,Cloudy skies throughout the day.,cloudy,"['72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', 'LSU01', '1311W']",obs
308,2023-03-07,1678168800,53.4,42.7,47.2,53.4,35.8,42.6,37.9,70.7,0.433,100.0,20.83,['rain'],0.0,0.0,20.8,17.2,14.5,1017.9,82.0,9.3,49.0,4.3,2.0,10.0,06:52:02,1678193522,18:30:44,1678235444,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['F2084', '72354013919', '72353013967', 'KTIK', 'AV216', 'KPWA', 'KOKC', '72354403954']",obs
309,2020-03-08,1583647200,71.2,44.3,58.3,71.2,41.3,57.6,37.4,47.1,0.0,0.0,0.0,,0.0,0.0,21.9,14.0,148.8,1029.1,7.5,9.9,218.7,18.1,8.0,,07:18:59,1583669939,19:04:07,1583712247,0.47,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'D5633', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'KJAN']",obs
310,2019-03-17,1552798800,65.7,42.6,53.8,65.7,38.7,53.0,30.3,43.7,0.0,0.0,0.0,,0.0,0.0,18.0,10.6,19.8,1025.3,8.4,9.9,201.1,17.4,8.0,,07:08:31,1552824511,19:10:05,1552867805,0.38,Clear,Clear conditions throughout the day.,clear-day,"['72078700278', 'D5633', 'KJVW', '72235413927', 'KHKS', '72235003940', 'KJAN', 'CYSM6']",obs
311,2020-03-23,1584939600,82.5,65.2,71.9,85.1,65.2,72.4,65.1,80.5,0.014,100.0,12.5,['rain'],0.0,0.0,21.9,12.8,178.0,1015.7,88.0,5.8,138.1,12.0,7.0,,07:30:21,1584966621,19:44:44,1585010684,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', '72254413958']",obs
312,2022-03-17,1647493200,75.8,47.8,62.8,75.8,47.8,62.8,51.7,69.9,0.058,100.0,8.33,['rain'],0.0,0.0,25.3,15.1,156.4,1011.5,51.7,8.6,167.3,14.4,8.0,10.0,07:16:45,1647519405,19:18:33,1647562713,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'UAPA4', 'E9770', 'KLIT', 'LNKA4']",obs
313,2023-03-23,1679547600,82.1,68.0,73.6,83.2,68.0,73.9,62.7,69.6,0.0,0.0,0.0,,0.0,0.0,29.8,20.6,222.7,1014.7,67.9,9.9,94.6,8.1,6.0,30.0,07:08:45,1679573325,19:23:10,1679617390,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'E9770', 'KLIT', 'LNKA4']",obs
314,2019-03-28,1553749200,74.8,46.1,60.7,74.8,46.1,60.6,48.7,67.7,0.0,0.0,0.0,,0.0,0.0,33.3,11.3,125.9,1024.4,8.9,9.6,259.0,22.4,8.0,,06:58:54,1553774334,19:21:10,1553818870,0.75,Clear,Clear conditions throughout the day.,clear-day,"['F1193', '72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', 'E5825']",obs
315,2021-03-06,1615010400,68.0,31.1,50.4,68.0,30.2,49.9,34.3,58.4,0.0,0.0,0.0,,0.0,0.0,17.7,11.4,199.7,1024.4,2.3,9.1,168.0,14.4,6.0,,06:47:17,1615034837,18:20:58,1615076458,0.76,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'F7360', 'KTOP', 'TS790', '72456013996', 'KLWC']",obs
316,2019-03-26,1553576400,78.0,54.8,65.7,78.0,54.8,65.7,47.0,52.5,0.0,0.0,0.0,,0.0,0.0,,9.1,34.0,1024.5,9.1,9.8,251.7,21.7,9.0,,07:27:36,1553603256,19:46:06,1553647566,0.68,Clear,Clear conditions throughout the day.,clear-day,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', '72254413958']",obs
317,2021-03-06,1615010400,59.0,34.9,46.3,59.0,29.2,44.0,26.7,48.6,0.0,0.0,0.0,,0.0,0.0,,11.4,58.7,1027.5,7.5,9.9,228.7,19.9,8.0,,06:31:22,1615033882,18:09:38,1615075778,0.76,Clear,Clear conditions throughout the day.,clear-day,"['72340503930', 'SDNA4', '72341613925', '72340313963', 'KLRF', 'KSGT', 'D8400', 'KLIT']",obs
318,2019-03-16,1552712400,62.5,30.6,46.6,62.5,27.5,45.6,23.1,43.4,0.0,0.0,0.0,,0.0,0.0,,7.1,189.1,1029.9,12.1,9.9,178.4,15.5,7.0,,07:39:33,1552739973,19:38:24,1552783104,0.35,Clear,Clear conditions throughout the day.,clear-day,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs
319,2023-03-18,1679115600,52.0,34.8,43.2,52.0,29.5,38.8,21.0,44.1,0.0,0.0,0.0,,0.0,0.0,32.9,20.7,335.4,1025.3,32.3,9.9,160.7,13.9,8.0,10.0,07:15:43,1679141743,19:19:10,1679185150,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['72340503930', '72341613925', '72340313963', 'KLRF', 'KSGT', 'E9770', 'KLIT', 'LNKA4']",obs
320,2019-03-26,1553576400,67.0,40.7,53.5,67.0,38.0,52.6,40.9,67.1,0.0,0.0,0.0,,0.0,0.0,,9.4,81.0,1026.9,11.6,8.6,191.0,16.5,6.0,,07:25:20,1553603120,19:46:42,1553647602,0.68,Clear,Clear conditions throughout the day.,clear-day,"['F2084', '72354013919', '72353013967', 'KTIK', 'KPWA', 'KOKC', '72354403954']",obs
321,2021-04-06,1617685200,86.1,66.2,73.8,86.2,66.2,73.9,62.2,69.4,0.0,0.0,0.0,,0.0,0.0,33.8,16.7,169.8,1010.3,88.2,9.8,212.5,18.4,10.0,,07:13:45,1617711225,19:53:12,1617756792,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'E4737', '72254013904', '72254413958', 'E5093']",obs
322,2022-04-18,1650258000,69.4,56.2,64.3,69.4,56.2,64.3,57.7,80.2,0.105,100.0,12.5,['rain'],0.0,0.0,23.3,13.8,2.0,1018.5,60.5,9.9,204.8,17.7,9.0,30.0,06:34:04,1650281644,19:34:31,1650328471,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['72104600460', 'KBTR', 'KHZR', '72232013970', '72096700457', '1311W']",obs
323,2023-04-24,1682312400,69.7,53.4,60.5,69.7,53.4,60.5,53.4,77.9,0.0,0.0,0.0,,0.0,0.0,18.3,8.7,55.6,1017.4,85.7,9.9,200.8,17.5,8.0,10.0,06:54:30,1682337270,20:04:15,1682384655,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['KATT', 'KAUS', '72064800230', 'KEDC', '72254013904', '72254413958', 'D9418', 'E5093']",obs
324,2019-04-20,1555736400,78.2,37.1,59.1,78.2,37.1,59.1,38.6,52.7,0.0,0.0,0.0,,0.0,0.0,24.9,15.7,182.6,1012.4,0.0,9.9,281.8,24.3,9.0,,06:39:07,1555760347,20:04:44,1555808684,0.54,Clear,Clear conditions throughout the day.,clear-day,"['72456513920', 'KFOE', '72450803997', 'KTOP', 'TS790', 'F1237', '72456013996', 'KLWC']",obs
325,2021-04-17,1618635600,63.9,57.0,61.6,63.9,57.0,61.6,58.0,88.1,0.515,100.0,66.67,['rain'],0.0,0.0,19.9,10.0,8.6,1012.5,93.3,9.0,54.6,4.9,3.0,,06:34:53,1618659293,19:34:01,1618706041,0.19,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"['72104600460', '99999953960', 'KBTR', 'KHZR', '72232013970', '72096700457', 'LSU01', '1311W']",obs
326,2021-04-30,1619758800,73.1,62.8,68.5,73.1,62.8,68.5,62.7,82.4,0.432,100.0,37.5,['rain'],0.0,0.0,19.7,9.0,46.7,1019.0,73.4,8.3,58.3,5.0,2.0,,06:14:59,1619781299,19:41:18,1619829678,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['72078700278', 'KJVW', '72235413927', 'KHKS', '72235003940', 'MSS10', 'MSS22', 'KJAN']",obs
327,2019-04-10,1554872400,92.5,60.5,76.1,90.7,60.5,75.6,55.6,53.1,0.0,0.0,0.0,,0.0,0.0,29.8,15.9,174.7,1003.6,6.5,9.9,271.1,23.4,9.0,,07:09:40,1554898180,19:55:21,1554944121,0.19,Clear,Clear conditions throughout the day.,clear-day,"['KATT', 'KAUS', '72064800230', 'E4737', 'KEDC', '72254013904', '72254413958']",obs
