datetime,dew,humidity,precip,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon,Region,Tornado,Temp_Difference
2023-05-14,65.3,73.6,0.0,10.3,9.7,207.4,1019.3,32.0,9.9,191.4,16.7,7.0,Partially cloudy,partly-cloudy-day,SOUTH,0,19.900000000000006
2023-05-14,27.2,38.0,0.0,34.4,20.7,314.7,1019.8,0.0,9.9,294.8,25.2,8.0,Clear,clear-day,NORTHEAST,0,22.799999999999997
2023-05-14,67.5,84.4,0.045,11.4,6.5,20.0,1017.4,57.4,8.9,166.0,14.3,7.0,"Rain, Partially cloudy",rain,SOUTH,0,17.900000000000006
2023-05-16,60.0,72.3,1.342,27.7,15.3,228.0,1011.7,92.6,9.0,193.0,16.6,7.0,"Rain, Overcast",rain,SOUTHEAST,1,17.0
2023-05-17,62.9,67.5,0.0,9.2,5.3,24.0,1011.9,19.9,9.8,262.0,22.7,9.0,Clear,clear-day,SOUTH,0,24.0
2023-05-17,33.9,56.1,0.0,20.8,13.7,50.4,1016.9,0.0,9.9,196.8,16.9,9.0,Clear,clear-day,UPPER MIDWEST,0,16.9
2023-05-17,70.4,86.3,0.044,31.1,13.2,250.5,1010.9,54.7,9.5,142.9,12.3,6.0,"Rain, Partially cloudy",rain,SOUTHEAST,0,14.100000000000009
2023-05-17,53.4,66.4,0.0,9.2,7.1,331.0,1013.2,20.6,7.1,303.2,26.1,9.0,Partially cloudy,partly-cloudy-day,SOUTH,0,30.700000000000003
2023-05-17,62.7,69.4,0.003,10.3,9.2,53.7,1011.9,99.5,9.9,117.2,10.1,6.0,"Rain, Overcast",rain,SOUTH,0,8.199999999999989
2023-05-20,64.8,73.9,0.059,32.2,10.9,5.2,1019.1,67.0,9.7,206.1,17.7,9.0,"Rain, Partially cloudy",rain,SOUTH,0,14.5
2023-05-21,66.4,72.0,0.0,15.0,9.0,10.5,1016.2,60.0,9.8,232.4,20.0,7.0,Partially cloudy,partly-cloudy-day,SOUTH,0,12.0
2023-05-21,43.1,49.9,0.0,10.3,7.7,285.9,1020.1,27.6,9.9,243.0,20.9,8.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,31.0
2023-05-21,53.8,62.6,0.0,17.2,11.3,76.7,1019.8,71.4,9.9,154.1,13.5,6.0,Partially cloudy,partly-cloudy-day,SOUTH,0,17.099999999999994
2023-05-21,49.7,66.0,0.0,17.2,9.7,159.1,1020.4,9.2,8.6,285.1,24.6,9.0,Clear,clear-day,SOUTH,0,28.1
2023-05-21,41.6,53.7,0.0,20.4,13.4,356.9,1016.6,45.1,9.9,277.3,23.9,10.0,Partially cloudy,partly-cloudy-day,SOUTHWEST,0,23.799999999999997
2023-05-21,43.3,51.1,0.015,29.3,13.8,194.2,1018.2,33.0,9.9,255.4,21.9,10.0,"Rain, Partially cloudy",rain,WEST,0,29.299999999999997
2023-05-21,60.4,70.1,0.0,16.1,11.5,11.1,1016.9,37.5,8.7,186.3,15.9,7.0,Partially cloudy,partly-cloudy-day,SOUTH,0,11.200000000000003
2023-05-23,67.1,70.0,0.0,18.3,9.0,148.4,1012.8,34.3,9.7,244.7,21.0,8.0,Partially cloudy,partly-cloudy-day,SOUTH,1,23.299999999999997
2023-05-24,48.0,67.8,0.098,41.4,14.0,206.0,1012.5,75.8,9.2,110.8,9.4,4.0,"Rain, Partially cloudy",rain,SOUTHWEST,1,18.699999999999996
2023-05-24,36.2,40.4,0.002,34.4,18.2,167.8,1011.6,17.3,9.8,341.0,29.4,10.0,Rain,rain,SOUTHWEST,1,26.599999999999994
2023-05-26,44.8,51.2,0.0,18.3,13.1,84.6,1024.1,45.9,9.9,232.0,20.1,9.0,Partially cloudy,partly-cloudy-day,NORTHWEST,1,20.5
2023-05-26,46.5,53.1,0.0,39.1,24.6,137.7,1010.9,22.1,9.9,304.1,26.1,10.0,Partially cloudy,partly-cloudy-day,SOUTHWEST,1,17.10000000000001
2023-05-27,40.6,48.5,0.001,39.1,22.1,157.2,1010.2,28.5,9.8,274.1,23.3,8.0,"Rain, Partially cloudy",rain,SOUTHWEST,1,23.1
2023-05-27,47.8,76.3,0.173,49.4,20.3,164.8,1010.2,46.6,8.7,187.0,16.1,8.0,"Rain, Partially cloudy",rain,NORTHERN ROCKIES AND PLAINS,1,22.0
2023-05-29,56.7,69.7,0.084,17.2,9.1,17.3,1014.3,86.1,9.7,255.1,21.6,9.0,"Rain, Partially cloudy",rain,OHIO VALLEY,0,26.099999999999994
2023-05-29,43.6,47.1,0.0,17.2,10.2,142.6,1016.6,45.9,9.9,225.5,19.7,7.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,33.8
2023-05-29,64.4,90.0,0.085,12.8,7.0,135.4,1011.1,94.5,5.6,99.5,8.6,3.0,"Rain, Overcast",rain,SOUTHEAST,0,7.700000000000003
2023-05-29,57.5,70.1,0.0,17.2,12.8,173.5,1007.4,12.7,9.9,324.3,27.8,9.0,Clear,clear-day,NORTHERN ROCKIES AND PLAINS,0,25.200000000000003
2023-05-29,58.3,58.4,0.0,6.9,5.8,66.7,1014.7,48.2,9.5,220.5,19.1,8.0,Partially cloudy,partly-cloudy-day,SOUTH,0,22.200000000000003
2023-05-29,63.0,78.3,0.049,20.8,12.2,165.1,1012.5,59.7,9.7,169.4,14.5,6.0,"Rain, Partially cloudy",rain,SOUTH,0,11.0
2023-05-29,60.8,61.8,0.0,21.9,13.4,292.7,1013.1,26.8,9.9,288.6,24.9,10.0,Partially cloudy,partly-cloudy-day,SOUTHEAST,0,26.300000000000004
2023-06-01,58.0,58.7,0.0,32.2,17.2,142.5,1008.3,2.3,9.9,271.3,23.3,8.0,Clear,clear-day,NORTHERN ROCKIES AND PLAINS,1,29.799999999999997
2023-06-04,61.4,61.5,0.0,16.1,11.4,51.1,1012.3,6.9,9.8,153.1,13.2,6.0,Clear,clear-day,OHIO VALLEY,0,27.0
2023-06-04,50.1,44.6,0.0,23.5,14.9,42.0,1014.3,40.2,9.9,161.6,13.8,6.0,Partially cloudy,partly-cloudy-day,OHIO VALLEY,0,17.599999999999994
2023-06-04,63.9,79.6,0.0,10.3,11.3,49.2,1012.6,42.4,9.9,159.4,13.8,5.0,Partially cloudy,partly-cloudy-day,SOUTH,0,14.200000000000003
2023-06-04,61.4,62.3,0.046,25.8,12.2,65.1,1011.2,15.2,9.9,261.7,22.8,9.0,Rain,rain,OHIO VALLEY,0,27.200000000000003
2023-06-04,51.3,82.1,0.12,29.8,19.7,129.6,1017.9,89.4,8.6,144.8,12.5,6.0,"Rain, Partially cloudy",rain,NORTHERN ROCKIES AND PLAINS,0,11.899999999999991
2023-06-04,60.3,63.2,0.0,23.0,10.1,51.9,1014.2,10.4,9.6,305.2,26.1,9.0,Clear,clear-day,SOUTH,0,28.799999999999997
2023-06-04,62.2,60.6,0.0,19.5,8.6,41.8,1009.2,10.1,9.8,271.7,23.4,9.0,Clear,clear-day,SOUTH,0,25.60000000000001
2023-06-04,50.3,62.3,0.0,19.7,11.4,74.6,1018.7,61.8,9.9,302.8,26.1,9.0,Partially cloudy,partly-cloudy-day,NORTHERN ROCKIES AND PLAINS,0,25.700000000000003
2023-06-04,52.2,94.5,0.93,15.0,9.5,322.2,1018.8,97.0,7.2,66.2,5.4,2.0,"Rain, Overcast",rain,SOUTHWEST,0,3.6999999999999957
2023-06-04,60.5,60.7,0.04,36.9,13.3,60.9,1009.7,30.5,8.7,312.1,26.9,10.0,"Rain, Partially cloudy",rain,SOUTHEAST,0,25.10000000000001
2023-06-08,57.5,51.0,0.0,21.9,10.3,128.6,1007.4,4.2,9.9,335.7,28.7,10.0,Clear,clear-day,NORTHERN ROCKIES AND PLAINS,0,33.4
2023-06-08,63.8,63.1,0.0,20.8,15.8,76.9,1009.2,63.4,8.7,183.5,15.9,8.0,Partially cloudy,partly-cloudy-day,SOUTH,0,19.80000000000001
2023-06-08,56.4,71.5,0.902,31.1,21.9,315.4,1013.1,46.9,9.1,157.5,13.7,7.0,"Rain, Partially cloudy",rain,NORTHERN ROCKIES AND PLAINS,0,15.800000000000004
2023-06-08,69.7,74.1,0.0,18.3,13.6,255.5,1007.7,45.6,9.1,280.4,24.2,9.0,Partially cloudy,partly-cloudy-day,SOUTHEAST,0,24.39999999999999
2023-06-08,39.9,44.2,0.0,16.1,7.9,16.7,1011.6,0.0,8.8,285.5,24.7,8.0,Clear,clear-day,OHIO VALLEY,0,30.0
2023-06-08,64.7,66.7,0.0,19.7,12.6,121.4,1009.1,31.3,8.7,187.3,16.3,8.0,Partially cloudy,partly-cloudy-day,NORTHERN ROCKIES AND PLAINS,0,12.900000000000006
2023-06-11,64.9,70.2,0.126,39.1,16.7,230.6,1006.3,62.8,10.4,199.4,16.9,8.0,"Rain, Partially cloudy",rain,OHIO VALLEY,1,19.400000000000006
2023-06-15,62.5,64.6,0.178,39.3,22.3,116.1,1006.3,23.7,9.8,257.8,22.4,8.0,"Rain, Partially cloudy",rain,SOUTH,1,23.299999999999997
2023-06-16,56.8,77.7,0.487,33.3,9.9,52.4,1005.4,39.7,9.4,137.0,11.8,7.0,"Rain, Partially cloudy",rain,NORTHEAST,1,17.10000000000001
2023-06-19,67.4,79.5,0.297,42.5,14.4,200.4,1009.2,43.1,9.7,112.2,9.8,5.0,"Rain, Partially cloudy",rain,SOUTHEAST,1,14.900000000000006
2023-06-19,70.2,87.8,0.252,25.3,17.4,180.1,1012.5,46.5,9.5,69.9,6.0,3.0,"Rain, Partially cloudy",rain,SOUTHEAST,1,11.600000000000009
2023-06-20,60.7,58.4,0.0,37.9,11.4,71.7,1012.2,0.0,8.7,298.6,25.6,9.0,Clear,clear-day,OHIO VALLEY,0,26.900000000000006
2023-06-20,69.6,71.1,0.0,16.1,9.4,351.2,1009.8,3.6,9.8,304.5,26.3,9.0,Clear,clear-day,SOUTH,0,19.900000000000006
2023-06-20,64.6,62.7,0.0,20.8,13.8,103.6,1012.0,0.0,9.9,311.7,26.7,9.0,Clear,clear-day,SOUTH,0,23.0
2023-06-20,74.6,64.1,0.0,24.2,12.3,180.6,1006.5,31.3,9.1,246.0,21.3,8.0,Partially cloudy,partly-cloudy-day,SOUTH,0,23.299999999999997
2023-06-20,33.2,46.6,0.0,28.4,16.1,255.9,1017.4,68.5,9.9,190.7,16.7,7.0,Partially cloudy,partly-cloudy-day,NORTHERN ROCKIES AND PLAINS,0,17.999999999999993
2023-06-21,61.0,53.6,0.0,27.5,17.2,125.5,1014.2,5.8,9.0,221.9,19.1,7.0,Clear,clear-day,NORTHERN ROCKIES AND PLAINS,1,18.099999999999994
2023-06-22,55.3,77.3,1.323,34.7,24.5,146.1,1013.7,80.0,9.4,183.6,15.9,10.0,"Rain, Partially cloudy",rain,SOUTHWEST,1,18.599999999999994
2023-06-22,71.0,69.7,0.076,19.5,9.3,57.6,1008.9,21.0,9.7,201.4,17.4,8.0,"Rain, Partially cloudy",rain,SOUTH,1,17.39999999999999
2023-06-23,65.8,60.5,0.0,21.9,11.2,140.9,1012.6,33.7,9.9,242.3,21.0,8.0,Partially cloudy,partly-cloudy-day,SOUTH,1,20.19999999999999
2023-06-25,67.0,83.3,1.089,37.0,19.6,196.2,1010.0,31.9,7.9,196.6,16.7,9.0,"Rain, Partially cloudy",rain,OHIO VALLEY,1,19.700000000000003
2023-06-26,51.5,49.3,0.0,31.0,19.6,349.8,1013.9,0.0,9.9,334.5,28.6,9.0,Clear,clear-day,NORTHERN ROCKIES AND PLAINS,1,33.9
2023-06-29,71.7,60.6,0.0,30.0,14.9,100.9,1008.8,4.2,9.9,180.2,15.4,6.0,Clear,clear-day,OHIO VALLEY,1,22.80000000000001
2023-06-29,68.0,83.1,0.531,60.3,14.8,131.4,1011.1,29.1,5.9,108.5,9.4,5.0,"Rain, Partially cloudy",rain,OHIO VALLEY,1,15.099999999999994
2023-07-01,70.5,85.8,0.476,34.4,12.7,176.8,1013.8,29.6,9.5,131.0,11.0,6.0,"Rain, Partially cloudy",rain,OHIO VALLEY,1,12.900000000000006
2023-07-03,73.5,69.0,0.0,23.0,13.3,223.1,1013.6,67.4,9.0,248.2,21.3,8.0,Partially cloudy,partly-cloudy-day,SOUTHEAST,1,14.0
2023-07-04,65.3,58.3,0.0,19.7,14.2,167.3,1012.0,5.2,9.8,313.5,27.2,9.0,Clear,clear-day,SOUTH,1,31.599999999999994
2023-07-05,68.8,69.8,0.0,50.6,7.6,286.9,1014.9,0.5,7.7,306.7,26.6,9.0,Clear,clear-day,NORTHEAST,0,19.10000000000001
2023-07-05,68.9,70.4,0.005,21.9,11.3,191.4,1014.9,36.3,8.3,148.3,12.9,7.0,"Rain, Partially cloudy",rain,OHIO VALLEY,0,19.799999999999997
2023-07-10,64.7,64.5,0.0,18.3,12.7,322.6,1010.3,64.9,9.9,216.3,18.7,9.0,Partially cloudy,partly-cloudy-day,NORTHWEST,1,17.799999999999997
2023-07-11,50.0,84.3,0.22,24.7,19.3,82.8,1016.2,60.7,9.8,58.4,5.1,3.0,"Rain, Partially cloudy",rain,NORTHERN ROCKIES AND PLAINS,0,9.899999999999999
2023-07-11,46.4,35.8,0.0,20.8,10.5,185.9,1009.9,32.6,9.9,275.0,23.7,10.0,Partially cloudy,partly-cloudy-day,SOUTHWEST,0,26.299999999999997
2023-07-12,56.5,71.4,1.195,21.9,13.3,78.4,1012.8,66.4,8.6,89.7,7.8,4.0,"Rain, Partially cloudy",rain,UPPER MIDWEST,1,17.200000000000003
2023-07-18,68.4,85.8,0.853,34.4,18.2,199.1,1014.9,52.5,8.5,185.0,16.1,10.0,"Rain, Partially cloudy",rain,OHIO VALLEY,1,19.799999999999997
2023-07-18,63.0,78.0,0.136,21.9,16.1,93.2,1013.9,33.6,9.8,163.9,13.9,8.0,"Rain, Partially cloudy",rain,NORTHERN ROCKIES AND PLAINS,1,17.1
2023-07-23,64.8,64.6,0.0,16.1,12.1,196.8,1015.8,5.4,9.9,326.5,28.3,10.0,Clear,clear-day,SOUTH,0,25.30000000000001
2023-07-27,69.8,73.4,0.0,20.8,12.0,179.2,1012.9,36.3,8.8,232.1,19.9,7.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,1,25.599999999999994
2023-07-27,69.7,86.0,0.099,23.0,10.4,181.7,1012.3,42.1,9.3,95.7,8.3,8.0,"Rain, Partially cloudy",rain,NORTHEAST,1,15.900000000000006
2023-07-28,74.2,65.3,0.0,19.5,12.7,211.6,1013.6,0.1,8.8,273.5,23.6,9.0,Clear,clear-day,OHIO VALLEY,1,14.900000000000006
2023-07-29,69.9,75.5,0.256,51.9,24.2,35.7,1018.2,31.7,9.3,220.0,18.9,8.0,"Rain, Partially cloudy",rain,NORTHERN ROCKIES AND PLAINS,1,15.900000000000006
2023-07-29,70.6,81.3,1.729,34.3,23.7,185.5,1007.6,86.3,8.8,100.3,8.9,6.0,"Rain, Partially cloudy",rain,NORTHEAST,1,21.0
2023-07-29,69.4,78.9,0.397,43.0,17.8,290.7,1014.4,55.7,9.2,199.6,17.2,8.0,"Rain, Partially cloudy",rain,OHIO VALLEY,1,12.900000000000006
2023-07-30,55.6,62.3,0.0,15.0,10.0,356.4,1018.0,34.1,9.9,195.3,16.9,6.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,15.099999999999994
2023-07-30,47.1,24.0,0.0,32.2,19.5,156.3,1011.4,65.1,9.9,256.3,22.0,9.0,Partially cloudy,partly-cloudy-day,SOUTHWEST,0,21.89999999999999
2023-07-30,73.0,61.6,0.0,9.2,7.8,117.8,1017.1,52.4,9.9,205.5,17.8,8.0,Partially cloudy,partly-cloudy-day,SOUTH,0,22.0
2023-07-31,56.6,59.4,0.324,37.8,16.8,48.5,1016.3,78.8,9.5,205.7,17.8,9.0,"Rain, Partially cloudy",rain,SOUTHWEST,1,25.5
2023-08-02,54.7,62.1,0.483,48.3,13.9,331.0,1015.6,40.5,9.8,232.5,20.2,9.0,"Rain, Partially cloudy",rain,NORTHERN ROCKIES AND PLAINS,0,19.9
2023-08-02,46.9,70.7,0.0,8.1,11.2,331.4,1024.2,32.9,7.5,243.3,21.1,10.0,Partially cloudy,partly-cloudy-day,NORTHEAST,0,25.0
2023-08-03,71.1,86.7,0.908,21.9,11.9,247.5,1015.6,78.1,8.2,75.8,6.6,5.0,"Rain, Partially cloudy",rain,OHIO VALLEY,1,7.6000000000000085
2023-08-04,73.8,85.9,1.806,37.3,13.3,94.9,1011.1,50.8,8.1,124.8,10.7,7.0,"Rain, Partially cloudy",rain,OHIO VALLEY,1,11.900000000000006
2023-08-06,66.5,88.4,0.6,33.3,7.9,88.1,1010.7,44.8,6.3,96.1,8.2,4.0,"Rain, Partially cloudy",rain,OHIO VALLEY,1,17.4
2023-08-07,69.7,73.5,0.229,33.8,13.4,177.4,1008.8,79.2,9.4,158.5,13.7,10.0,"Rain, Partially cloudy",rain,NORTHEAST,1,19.299999999999997
2023-08-08,50.8,57.8,0.0,23.0,13.8,23.8,1012.2,61.2,9.9,220.2,19.0,10.0,Partially cloudy,partly-cloudy-day,SOUTHWEST,1,25.60000000000001
2023-08-08,64.5,65.8,0.0,11.4,8.2,149.4,1013.1,4.2,9.8,261.5,22.6,9.0,Clear,clear-day,SOUTH,1,27.799999999999997
2023-08-08,68.8,84.9,1.286,27.7,15.8,174.3,1002.8,91.1,8.6,109.8,9.5,9.0,"Rain, Overcast",rain,NORTHEAST,1,16.89999999999999
2023-08-10,69.5,64.8,0.008,37.8,19.7,260.9,1012.1,31.4,9.9,259.4,22.4,9.0,"Rain, Partially cloudy",rain,SOUTHEAST,1,15.900000000000006
2023-08-12,65.3,63.4,0.061,23.0,11.3,236.9,1011.1,57.1,9.5,243.1,21.0,9.0,"Rain, Partially cloudy",rain,NORTHEAST,1,23.900000000000006
2023-08-14,73.8,72.2,0.001,18.3,11.5,222.0,1014.2,65.5,9.6,177.4,15.3,8.0,"Rain, Partially cloudy",rain,SOUTHEAST,1,20.799999999999997
2023-08-15,74.9,79.2,0.2,36.2,13.3,218.8,1010.8,65.6,9.3,190.3,16.4,10.0,"Rain, Partially cloudy",rain,SOUTHEAST,1,23.10000000000001
2023-08-17,73.0,80.7,0.0,20.8,15.0,145.3,1012.2,20.0,9.9,161.4,14.1,6.0,Clear,clear-day,NORTHEAST,0,12.900000000000006
2023-08-17,49.8,50.2,0.0,28.9,18.7,186.8,1014.6,5.5,9.6,199.5,17.1,6.0,Clear,clear-day,NORTHERN ROCKIES AND PLAINS,0,28.200000000000003
2023-08-17,47.3,40.8,0.0,38.3,20.7,7.8,1015.3,21.6,9.8,286.8,24.7,9.0,Partially cloudy,partly-cloudy-day,SOUTHWEST,0,30.400000000000006
2023-08-17,59.9,59.5,0.0,23.0,14.6,356.9,1012.6,0.0,9.9,248.8,21.4,8.0,Clear,clear-day,SOUTH,0,19.89999999999999
2023-08-19,58.6,70.7,0.0,13.9,9.5,158.0,1017.8,25.5,8.9,147.3,12.6,6.0,Partially cloudy,partly-cloudy-day,OHIO VALLEY,0,20.700000000000003
2023-08-19,68.4,71.4,0.0,20.3,13.4,170.5,1010.6,28.5,9.8,197.0,17.0,9.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,26.599999999999994
2023-08-20,76.3,77.1,0.0,18.3,9.9,41.0,1016.5,47.6,9.9,165.3,14.4,7.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,15.299999999999997
2023-08-20,56.8,69.1,0.0,18.3,11.4,255.3,1015.8,8.3,9.9,245.3,21.2,8.0,Clear,clear-day,NORTHEAST,0,29.799999999999997
2023-08-20,65.7,63.9,0.0,10.3,10.3,70.2,1019.3,5.4,9.8,513.7,44.3,5.0,Clear,clear-day,SOUTHEAST,0,21.10000000000001
2023-08-21,69.9,66.4,0.0,16.1,6.3,288.3,1018.9,43.7,9.4,226.8,19.5,9.0,Partially cloudy,partly-cloudy-day,SOUTHEAST,0,22.60000000000001
2023-08-24,70.6,80.2,1.767,36.5,17.0,186.2,1014.6,71.0,8.5,221.4,19.3,9.0,"Rain, Partially cloudy",rain,OHIO VALLEY,1,20.0
2023-08-27,57.2,63.2,0.0,19.7,11.5,218.1,1015.3,23.4,9.9,257.2,22.2,8.0,Partially cloudy,partly-cloudy-day,NORTHERN ROCKIES AND PLAINS,0,33.7
2023-08-27,71.3,69.1,0.0,17.2,12.7,60.1,1011.6,86.2,9.9,130.1,11.2,7.0,Partially cloudy,partly-cloudy-day,SOUTH,0,14.199999999999989
2023-08-27,55.1,68.4,0.0,9.2,8.9,129.6,1019.3,47.1,9.8,218.7,18.9,10.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,20.000000000000007
2023-08-27,57.7,68.2,0.0,17.2,8.5,46.3,1018.6,39.1,9.9,126.6,10.9,10.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,17.0
2023-08-28,63.4,63.9,0.0,15.0,13.1,118.0,1015.3,76.3,9.8,108.2,9.2,9.0,Partially cloudy,partly-cloudy-day,NORTHEAST,0,11.799999999999997
2023-08-28,72.2,72.6,0.0,18.3,9.4,1.6,1009.4,71.7,9.9,165.5,14.3,8.0,Partially cloudy,partly-cloudy-day,SOUTH,0,14.799999999999997
2023-08-29,60.3,64.0,0.0,22.9,15.0,331.0,1014.8,13.5,9.8,103.7,9.0,8.0,Clear,clear-day,UPPER MIDWEST,0,21.799999999999997
2023-08-29,54.8,67.5,0.0,8.1,6.9,310.0,1012.9,23.0,9.9,279.5,23.9,10.0,Partially cloudy,partly-cloudy-day,OHIO VALLEY,0,27.0
2023-08-29,52.4,48.6,0.0,13.9,9.0,263.4,1012.8,0.0,9.8,276.9,23.9,9.0,Clear,clear-day,WEST,0,32.00000000000001
2023-08-30,71.1,85.1,0.33,20.8,13.0,25.3,1006.8,85.9,9.5,518.1,45.6,5.0,"Rain, Partially cloudy",rain,SOUTHEAST,1,9.600000000000009
2023-08-31,76.6,85.6,0.0,20.8,13.3,149.7,1010.4,57.4,9.8,143.2,12.3,7.0,Partially cloudy,partly-cloudy-day,SOUTHEAST,0,13.0
2023-08-31,52.9,58.7,0.0,27.9,12.9,141.6,1017.4,17.5,9.9,144.1,12.3,8.0,Clear,clear-day,UPPER MIDWEST,0,24.60000000000001
2023-09-05,68.6,78.4,0.0,11.4,10.2,325.3,1012.7,13.1,9.0,245.8,21.4,9.0,Clear,clear-day,NORTHEAST,0,26.0
2023-09-07,32.2,27.1,0.0,18.3,9.6,171.1,1013.1,23.1,9.9,237.1,20.6,9.0,Partially cloudy,partly-cloudy-day,SOUTHWEST,0,30.200000000000003
2023-09-07,67.2,69.2,0.684,33.1,10.7,181.4,1009.3,48.6,7.3,121.4,10.4,8.0,"Rain, Partially cloudy",rain,NORTHEAST,0,23.799999999999997
2023-09-09,46.2,16.9,0.0,17.2,10.1,275.8,1008.7,45.4,9.9,268.5,23.3,9.0,Partially cloudy,partly-cloudy-day,SOUTHWEST,1,25.69999999999999
2023-09-10,50.5,73.6,0.089,21.9,12.1,18.4,1020.4,78.7,8.5,48.5,4.2,3.0,"Rain, Partially cloudy",rain,SOUTHWEST,0,11.400000000000006
2023-09-14,47.1,71.7,0.0,11.4,7.3,152.9,1021.7,8.5,9.2,170.8,14.7,7.0,Clear,clear-day,UPPER MIDWEST,0,30.1
2023-09-14,64.1,72.1,0.0,18.3,11.0,30.2,1015.8,47.3,9.6,223.3,19.4,10.0,Partially cloudy,partly-cloudy-day,SOUTHEAST,0,16.099999999999994
2023-09-14,48.1,74.0,0.0,5.8,5.5,357.5,1022.4,13.0,9.8,116.0,9.9,4.0,Clear,clear-day,UPPER MIDWEST,0,26.000000000000007
2023-09-15,49.1,64.0,0.0,23.0,15.0,328.2,1017.6,2.3,8.8,219.8,19.1,7.0,Clear,clear-day,NORTHERN ROCKIES AND PLAINS,0,23.9
2023-09-18,50.1,73.8,0.0,11.4,10.2,319.7,1016.4,65.8,9.9,100.5,8.7,5.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,17.799999999999997
2023-09-19,56.5,54.2,0.02,44.0,26.2,179.6,1008.6,18.6,9.9,106.0,9.2,9.0,Rain,rain,SOUTH,1,12.299999999999997
2023-09-24,62.5,87.8,0.177,15.0,11.3,233.9,1011.1,99.0,7.2,115.4,10.0,9.0,"Rain, Overcast",rain,SOUTHEAST,0,10.100000000000001
2023-09-30,34.9,28.6,0.0,51.3,32.5,159.5,1001.9,61.5,9.9,134.7,11.8,6.0,Partially cloudy,wind,SOUTHWEST,0,17.700000000000003
2023-10-05,52.1,50.5,0.0,10.3,9.4,335.0,1015.4,0.6,9.9,204.7,17.7,7.0,Clear,clear-day,WEST,0,34.5
2023-10-06,63.5,75.4,0.05,21.9,11.4,2.9,1015.9,60.8,8.4,86.1,7.4,5.0,"Rain, Partially cloudy",rain,SOUTH,0,13.799999999999997
2023-10-10,54.7,63.3,0.0,15.0,6.2,133.5,1013.0,0.0,9.9,118.6,10.1,4.0,Clear,clear-day,SOUTH,0,24.0
2023-10-14,67.9,83.4,0.0,16.1,12.7,292.4,1010.5,74.9,9.9,150.0,13.0,8.0,Partially cloudy,partly-cloudy-day,SOUTHEAST,0,13.900000000000006
2023-10-18,43.1,57.4,0.0,29.8,17.8,252.0,1008.1,70.7,9.9,70.9,6.1,6.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,17.599999999999994
2023-10-19,43.8,58.6,0.0,8.1,7.3,145.0,1022.2,4.1,9.9,147.5,12.7,6.0,Clear,clear-day,SOUTHWEST,0,26.300000000000004
2023-10-19,51.6,74.7,0.0,19.7,8.2,249.9,1017.2,47.9,9.1,146.5,12.8,7.0,Partially cloudy,partly-cloudy-day,SOUTHEAST,0,24.0
2023-10-22,43.2,78.5,0.0,16.1,12.0,151.6,1018.1,27.2,9.3,104.4,8.9,6.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,20.0
2023-10-25,66.7,90.5,0.23,32.8,20.8,175.0,1012.1,91.8,9.4,38.4,3.3,2.0,"Rain, Overcast",rain,SOUTH,1,8.700000000000003
2023-10-27,65.1,70.1,0.0,19.7,11.8,149.1,1019.9,48.9,9.9,103.7,8.8,6.0,Partially cloudy,partly-cloudy-day,SOUTH,0,16.89999999999999
2023-10-27,60.8,85.3,0.114,21.9,11.2,192.1,1019.4,80.4,9.3,26.6,2.4,1.0,"Rain, Partially cloudy",rain,OHIO VALLEY,0,5.700000000000003
2023-11-08,63.7,72.6,0.0,35.7,21.6,232.7,1011.2,73.1,9.9,34.6,2.9,2.0,Partially cloudy,partly-cloudy-day,SOUTH,0,13.400000000000006
2023-11-10,37.9,58.8,0.0,28.2,15.8,10.1,1021.7,86.8,9.9,12.7,1.2,1.0,Partially cloudy,partly-cloudy-day,SOUTHEAST,0,24.199999999999996
2023-11-11,29.0,73.6,0.0,9.2,6.7,66.8,1030.9,43.5,9.9,57.7,5.0,3.0,Partially cloudy,partly-cloudy-day,UPPER MIDWEST,0,18.1
2023-11-15,59.1,93.8,0.59,24.2,14.8,58.9,1019.5,99.9,8.3,24.3,2.0,1.0,"Rain, Overcast",rain,SOUTHEAST,1,8.099999999999994
2023-11-17,29.6,52.4,0.0,29.2,14.8,341.9,1018.0,8.0,9.9,84.6,7.3,4.0,Clear,clear-day,SOUTH,0,23.400000000000006
2023-11-21,58.3,92.9,0.973,24.2,9.9,145.7,1017.3,96.3,7.0,20.0,1.7,1.0,"Rain, Overcast",rain,SOUTHEAST,1,15.0
2023-12-02,46.4,96.9,0.0,10.3,5.6,228.9,1015.9,84.4,1.7,30.9,2.6,1.0,Partially cloudy,partly-cloudy-day,NORTHEAST,0,9.600000000000001
